courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration,skill
FGqj4q09NtA,"Create Login in WPF, MVVM Pattern, C# and SQL Server - Step by Step + Display user data","<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FGqj4q09NtA?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Create Login in WPF, MVVM Pattern, C# and SQL Server - Step by Step + Display user data""></iframe>",29756,450,34500,RJ Code Advance EN,"Create Login in WPF, MVVM Pattern, C# and SQL Server - Step by Step + Display user data",2022-07-10,https://i.ytimg.com/vi/FGqj4q09NtA/mqdefault.jpg,"⏮️ Previous Video: WPF UI/ Design a Modern Login Form/ Introducing to WPF
https://youtu.be/pZGcRHgmn8k

⏭️ Next Video: WPF & MVVM/ Modern Main UI Design
https://youtu.be/kxhvwGEqvcs

🎞️ Hi, in this tutorial we will learn how to Create Login Form in WPF, MVVM Pattern, C# and SQL Server, additionally we will display the data of the current user in the main window.
Content:
00:00 Introduction to MVVM
02:18 Database
02:53 Implement View Models
03:25 ViewModel Base Class (INotifyPropertyChanged)
04:20 ViewModel Command Class (ICommand)
06:33 Login ViewModel Class
11:44 Set Binding between the View & ViewModel
13:49 Create a Bindable PasswordBox (Dependency Property)
19:50 Implement Models
20:33 Implement Data Access Objects
26:28 Register the user in the Thread
27:33 Configure Application Startup
30:19 Retrieve and Display user data (Again using MVVM)

⬇️ DOWNLOAD PROJECT
https://rjcodeadvance.com/inicio-de-sesion-en-wpf-implementando-el-patron-mvvm-c-y-sql-server/

📲 Social Media:
Facebook: https://facebook.com/rjcodeadvanceEN
Instagram: https://instagram.com/rjcodeadvanceen
Website: https://rjcodeadvance.com

#WPF #MVVM #LoginForm #SQL #ModernForm #modernui #design #CSharp #VisualBasic #VB.NET #VisualStudio #Custom #Chart #FlatUI #Desktop",PT36M18S,C#
gDdPGI1c6ro,C# Client/Server WebSocket Application in ASP.Net Core | Visual Studio,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/gDdPGI1c6ro?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# Client/Server WebSocket Application in ASP.Net Core | Visual Studio""></iframe>",41059,396,20400,Hacked,C# Client/Server WebSocket Application in ASP.Net Core | Visual Studio,2021-06-07,https://i.ytimg.com/vi/gDdPGI1c6ro/mqdefault.jpg,"C# Client/Server WebSocket Application in ASP.Net Core | Visual Studio 2019
WEBSOCKET: 
WebSocket provides full duplex communication channel between a client (browser, mobile device, pc) endpoint and a service endpoint over a single TCP connection.  
Prerequisite: 
Visual Studio 2019 
.Net Core Workloads",PT30M30S,C#
wBntAx7-Jzs,PraciTest Selenium C# Integration,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/wBntAx7-Jzs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""PraciTest Selenium C# Integration""></iframe>",353,1,1080,PractiTest,PraciTest Selenium C# Integration,2022-06-20,https://i.ytimg.com/vi/wBntAx7-Jzs/mqdefault.jpg,Learn how to integrate Selenium C# with PractiTest to centralize all your testing efforts and gain valuable insights.,PT25M20S,C#
Ufgq6_QhVKw,Create Your Own TwitchBot in C# using OAuth (with TwitchLib) - BEGINNER FRIENDLY,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Ufgq6_QhVKw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Create Your Own TwitchBot in C# using OAuth (with TwitchLib) - BEGINNER FRIENDLY""></iframe>",3448,59,492,HonestDanGames,Create Your Own TwitchBot in C# using OAuth (with TwitchLib) - BEGINNER FRIENDLY,2021-11-04,https://i.ytimg.com/vi/Ufgq6_QhVKw/mqdefault.jpg,"Dan goes over making TwitchBot that uses OAuth by making a C# Win Form application in Visual Studio. This video focuses getting your bot to connect to the chat and make API calls - leaving the creative part of bot development for you to continue with!

The TwitchLib library is used to help with the twitch API / Client connections. Credit to SwiftySpiffy for his support when I was originally making my bot.

Honest Dan is a professional game developer based in the UK. He streams game development on twitch.tv/honestdangames. Join the community: https://www.discord.gg/Zmp5f5ARqQ.",PT55M50S,C#
nfCi1TC27BE,C# என்றால் என்ன ? - C# Programming in Tamil - C# in Tamil - Introduction to C# - What is C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nfCi1TC27BE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# என்றால் என்ன ? - C# Programming in Tamil - C# in Tamil - Introduction to C# - What is C#""></iframe>",7002,314,156000,KaaShiv InfoTech,C# என்றால் என்ன ? - C# Programming in Tamil - C# in Tamil - Introduction to C# - What is C#,2022-05-10,https://i.ytimg.com/vi/nfCi1TC27BE/mqdefault.jpg,"C# என்றால் என்ன ? - C# Programming in Tamil - C# in Tamil - Introduction to C# - What is C#

#csharp #c# 

.Net Training in Chennai : https://www.kaashivinfotech.com/dotnet-training-in-chennai/
C# Tutorial : https://www.wikitechy.com/tutorials/csharp/csharp-tutorial
What is C# : https://www.wikitechy.com/tutorials/csharp/what-is-csharp
C# Class : https://www.wikitechy.com/tutorials/csharp/csharp-class

Follow us on

Facebook : https://www.facebook.com/KaaShivInfoTech
LinkedIn: https://www.linkedin.com/company/kaashiv-infotech/
TwitterIn: https://twitter.com/kaashivinfotech
Instagram : https://www.instagram.com/kaashiv_infotech/
Telegram : https://t.me/kaashivinfotech
Pinterest : https://in.pinterest.com/kaashivinfotech/

For more information, call us or Whatsapp at +91 7667662428 | +91 7667668009 or Please write back to us at kaashiv.info@gmail.com",PT20M20S,C#
Fi8Jf4hGscE,Refactoring switch statement into the Strategy Pattern in C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Fi8Jf4hGscE?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Refactoring switch statement into the Strategy Pattern in C#""></iframe>",4806,131,3930,Codemanship,Refactoring switch statement into the Strategy Pattern in C#,2021-05-08,https://i.ytimg.com/vi/Fi8Jf4hGscE/mqdefault.jpg,"In today's video diary entry, Jason Gorman refactors a rigid and brittle switch statement into a more flexible object-oriented design",PT23M15S,C#
nqs_ZZ2bUYg,Web API token based authentication example C# step by step | Asp.Net Core,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/nqs_ZZ2bUYg?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Web API token based authentication example C# step by step | Asp.Net Core""></iframe>",24539,309,3530,AzureTeach•Net,Web API token based authentication example C# step by step | Asp.Net Core,2021-10-17,https://i.ytimg.com/vi/nqs_ZZ2bUYg/mqdefault.jpg,"In this video I have shown Web API token based authentication step by step using asp.net core 3.1. 
JWT (JSON Web Token) is a very common format of token-based implementation. It is so popular right now that it has become a de-facto standard for token-based authentication.
JWT token has 3 parts.
Header - Header gives the information about the algorithm used
Payload - this will have claims information
Signature - A hash to validate ASP.net Core JWT token.
-------------------------------
To implement it programmatically, we have to create a Token provider in our asp.net core web api project and use a private key to generate the token.  User provides the credentials and the token manager validates them and provides a JWT token if the user name and password are correct. In subsequent requests, client sends the JWT token back to the asp.net core web api application and based on the provided token, asp.net core application validates and returns the response if the token is valid.

We can give different parameters to asp.net core web api JWT token validation parameters. 

SaveToken - If it is set to true saves the token Authentication properties and we can retrieve it using HttpContent.

ValidateIssuer - Multiple asp.net core web api applications can generate same JWT tokens, so If it is set to true and add the Issuer details, asp.net core web api uses these details to validate the token.
----------------------------
Below are the list of chapters
00:00 Introduction
00:26 JWT Token Architecture Diagram
01:28  Creating Asp.net Core Web Api Project
03:27 Adding logic to JWTTokenManager
08:35 Modifying Startup.cs
12:35 Creating/Modifying Controllers
14:46 Running Asp.net Core Web API appliction
16:35 JWT Token Parameters explanation

Buy Me A Coffee - https://www.buymeacoffee.com/azureteachnet",PT25M6S,C#
xE0qtaUBxYM,Testes unitários com Mock usando xUnit no C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/xE0qtaUBxYM?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Testes unitários com Mock usando xUnit no C#""></iframe>",5187,240,435,Aguiar Dev,Testes unitários com Mock usando xUnit no C#,2021-05-12,https://i.ytimg.com/vi/xE0qtaUBxYM/mqdefault.jpg,"Neste vídeo você vai aprender o que são e como realizar testes unitários no C# utilizando a biblioteca xUnit para testes. E também como fazer um mock com a biblioteca Moq.

Conhece o curso Full Stack Javascript da OneBit Code? Material de qualidade e por um preço super acessível. Clique no link, sem compromisso, e saiba mais! https://go.hotmart.com/O56819762A

Link para o projeto no Github: https://github.com/aguiardev/testes-com-xunit

Redes Sociais

Instagram - https://www.instagram.com/aguiardev/
Facebook - https://www.facebook.com/aguiardev/
Twitter - https://twitter.com/AguiarDev91
LinkedIn - https://www.linkedin.com/company/aguiardev/

Podcast

Spotify - https://open.spotify.com/show/4O1AS5tQc4aOGenOnaD0Zr
Deezer - https://www.deezer.com/br/show/2372092
Google Podcast - https://podcasts.google.com/feed/aHR0cHM6Ly9hbmNob3IuZm0vcy80Yjg0ZmI1Yy9wb2RjYXN0L3Jzcw",PT40M5S,C#
yfxkWlDuJVo,C# - EP1 - Instalando e configurando Visual Studio 2022,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yfxkWlDuJVo?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# - EP1 - Instalando e configurando Visual Studio 2022""></iframe>",1467,56,232,Federal Case,C# - EP1 - Instalando e configurando Visual Studio 2022,2022-10-11,https://i.ytimg.com/vi/yfxkWlDuJVo/mqdefault.jpg,Faça você mesmo a instalação e configuração da melhor IDE de programação do mercado e prepare-se para iniciar uma trilha de aprendizado em CSharp,PT22M53S,C#
KCW23eq4auw,OPC UA with Visual Studio and C#,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KCW23eq4auw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""OPC UA with Visual Studio and C#""></iframe>",17130,169,11300,Industrial IT and Automation,OPC UA with Visual Studio and C#,2022-02-18,https://i.ytimg.com/vi/KCW23eq4auw/mqdefault.jpg,"Blog:
https://www.halvorsen.blog

YouTube Channel  @Industrial IT and Automation ​
https://www.youtube.com/IndustrialITandAutomation

OPC Resources:
https://www.halvorsen.blog/documents/technology/opc/

Visual studio/C# Resources:
https://www.halvorsen.blog/documents/programming/csharp/

Video Contents:
0:00 Introduction
2:00 OPC
3:47 OPC UA
6:08 OPC UA Server Simulator
9:26 ""OPC UA Client"" Tool
11:13 OPC UA with C#
12:00 OPC UA .NET SDK
12:57 Visual Studio/C# Example
24:49 Demo using OPC UA Server Simulator
29:22 Demo using LabVIEW OPC UA Server
35:03 Improved Example
37:18 Demo
47:31 Final OPC UA Client Applications",PT50M10S,C#
C3s3avB92e0,Mapeador AutoMapper en C# - 1 de 2,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/C3s3avB92e0?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Mapeador AutoMapper en C# - 1 de 2""></iframe>",2022,88,1700,Mauro Bernal,Mapeador AutoMapper en C# - 1 de 2,2021-07-27,https://i.ytimg.com/vi/C3s3avB92e0/mqdefault.jpg,"¿Que son los mapeadores en .NET? En estos tutoriales veremos automapper, mapster y agile con c# y dotnet 5.0
00:00 intro
00:32 Mapeador: ¿que es?
01:03 Comparativa GitHub
02:06 Comparativa Nuget
02:30 Que tienen en común
03:33 ¿Cuál elijo?
05:08 Caso Práctico
06:43 API de Caso Práctico
07:15 Primer Problema al tener un DTO
08:00 Solución con mapa manual
09:30 API de Caso solucionado con mapa manual
10:29 Porque implementar un Mapeador: Ejemplo
11:45 AutoMapper
13:28 Usando _mapper
15:20 Creando perfiles (profiler)
18:51 API de caso solucionado con automapper
19:31 Mapeando un campo personalizado

#Net6 #automapper #csharp #dotnet #vs2019 #vs2022 #net5",PT23M37S,C#
